WORD;POST_PROB_5;NUM_1_REVIEWS;NUM_5_REVIEWS
boots;1;0;2
booty;1;0;1
border;0.5;1;1
borderline;0.5;1;1
bored;0.333333333333333;2;1
boredom;1;0;1
boring;1;0;4
born;0.5;7;7
borrow;0;1;0
boss;0.45;11;9
bosses;1;0;1
bot;0.5;1;1
botched;0.833333333333333;1;5
bother;0.166666666666667;20;4
bothered;0.133333333333333;13;2
bothering;0.571428571428571;3;4
bothers;1;0;1
bottle;0.384615384615385;16;10
bottled;1;0;2
bottles;0.625;3;5
bottom;0.666666666666667;12;24
bottoms;1;0;1
bough;1;0;1
bought;0.705035971223022;41;98
boulders;1;0;1
bounce;1;0;13
bounced;1;0;1
bouncy;1;0;4
bound;1;0;1
boundaries;1;0;4
bounds;1;0;1
bouquet;1;0;6
bouquets;1;0;2
bourbon;0.6;2;3
bout;0;1;0
boutique;1;0;11
boutiques;1;0;3
bouts;1;0;1
bow;1;0;1
bowel;1;0;1
bowl;0.80952380952381;4;17
bowls;0.75;1;3
box;0.517241379310345;28;30
boxed;0;1;0
boxer;1;0;2
boxes;0.5;7;7
boxing;1;0;13
boy;0.756756756756757;9;28
boyfriend;0.842105263157895;3;16
boyfriends;1;0;1
boys;0.961538461538462;2;50
bra;1;0;2
brace;0;2;0
bracelet;1;0;1
bracelets;0;1;0
braces;0.921052631578947;3;35
brad;0.979591836734694;1;48
brads;1;0;1
brag;1;0;5
bragging;1;0;2
brags;0;1;0
braiding;1;0;1
braids;1;0;2
brain;0.870967741935484;4;27
brainless;0;1;0
brains;0;1;0
brainstorm;1;0;1
brainstorming;1;0;1
braised;1;0;2
brake;0.555555555555556;4;5
brakes;0.384615384615385;8;5
braking;0;1;0
branch;0.457627118644068;32;27
branches;0.666666666666667;2;4
brand;0.923076923076923;7;84
branding;0.5;1;1
brands;1;0;5
brandy;1;0;4
brass;0;1;0
brassy;1;0;1
brats;1;0;1
brave;1;0;2
bravo;1;0;2
bread;0.666666666666667;4;8
breaded;0;3;0
breading;0.5;1;1
breadth;1;0;2
break;0.595238095238095;17;25
breakage;1;0;1
breakdown;0.714285714285714;2;5
breaker;1;0;6
breakfast;0.785714285714286;3;11
breaking;0.75;3;9
breakouts;1;0;1
breaks;0.75;1;3
breakups;1;0;1
breast;0;2;0
breath;0.947368421052632;1;18
breathable;1;0;1
breathe;0.444444444444444;5;4
breathes;1;0;1
breathing;0.666666666666667;3;6
breathtaking;1;0;2
breathtakingly;1;0;1
breech;1;0;1
breed;0.5;1;1
breeder;1;0;1
breeds;1;0;1
breeze;0.971428571428572;1;34
breezeway;1;0;1
brethren;1;0;3
brew;1;0;4
brewery;1;0;1
bribed;0;1;0
brick;1;0;4
bricks;1;0;2
bridal;0.909090909090909;1;10
bride;1;0;1
bridesmaids;1;0;1
bridge;1;0;2
bridges;1;0;1
briefly;0.666666666666667;1;2
bright;1;0;14
brighten;1;0;3
brightened;1;0;2
brightens;1;0;1
brighter;1;0;4
brightest;1;0;1
brilliant;1;0;10
brim;1;0;1
brimstone;0;1;0
bring;0.700854700854701;35;82
bringing;0.977272727272727;1;43
brings;0.823529411764706;3;14
brisket;1;0;22
brittle;1;0;3
broad;1;0;4
broaden;1;0;1
broccoli;0;1;0
brochure;1;0;1
brochures;1;0;1
broke;0.71875;18;46
broken;0.5;48;48
broker;0;4;0
brokers;1;0;1
bronchitis;0.333333333333333;2;1
bronze;1;0;5
bronzes;1;0;1
brook;1;0;2
brooks;1;0;2
bros;0;1;0
brother;0.851851851851852;4;23
brotherhood;1;0;7
brothers;0.941176470588235;1;16
brought;0.721153846153846;29;75
brow;0.833333333333333;1;5
brown;0.769230769230769;3;10
brownie;1;0;1
browns;1;0;1
brows;0.903225806451613;3;28
browse;0.8;1;4
browsing;1;0;2
bruise;1;0;1
bruised;0.5;1;1
bruises;1;0;1
brunch;1;0;1
brunette;1;0;1
brush;0.666666666666667;1;2
brushed;0;1;0
brushing;1;0;2
brutal;1;0;1
brutally;1;0;1
bubble;1;0;1
bubbles;1;0;1
bubbly;1;0;1
buck;0.875;1;7
bucket;0.5;3;3
buckets;1;0;1
buckle;1;0;1
bucks;0.555555555555556;8;10
buddy;1;0;13
budget;0.925925925925926;4;50
budgeting;0;1;0
budgets;1;0;1
buds;0.5;1;1
buff;1;0;2
buffalo;1;0;2
buffed;1;0;4
buffet;0.333333333333333;2;1
bug;0.923076923076923;1;12
bugging;0.5;1;1
buggy;0;1;0
bugs;0.785714285714286;6;22
build;0.973684210526316;4;148
builder;0.871794871794872;5;34
builders;0.96551724137931;1;28
building;0.858208955223881;19;115
buildings;0.555555555555556;4;5
builds;0.857142857142857;1;6
built;0.835164835164835;15;76
builtin;0.5;2;2
bulb;1;0;1
bulbs;0.5;1;1
bulging;1;0;1
bulk;1;0;1
bulky;0;1;0
bull;0.5;3;3
bulldog;1;0;2
bullet;0.666666666666667;1;2
bullets;0;1;0
bullied;0.2;4;1
bullies;0.5;1;1
bulls;0;1;0
bullshit;1;0;1
bully;0;1;0
bullying;0;2;0
bump;0.4;3;2
bumped;1;0;2
bumper;0.526315789473684;9;10
bumping;1;0;1
bumps;1;0;9
bun;1;0;2
bunch;0.6;12;18
bunion;1;0;3
bunny;1;0;1
buns;1;0;3
buoy;0;1;0
burden;0.666666666666667;1;2
bureau;0.333333333333333;2;1
burger;1;0;3
burgers;1;0;5
burgundy;1;0;1
burial;1;0;4
buried;1;0;3
burn;1;0;7
burned;0;1;0
burner;1;0;1
burners;0;4;0
burning;0.5;1;1
burnt;0;4;0
burped;1;0;1
burrito;1;0;1
burrows;1;0;16
burst;1;0;5
bury;1;0;1
burying;1;0;1
bus;0.5;18;18
busby;1;0;2
buses;0.777777777777778;2;7
bush;0.885714285714286;4;31
bushes;0.75;1;3
busier;0;1;0
business;0.668073136427567;236;475
businesses;0.678571428571429;9;19
businessman;0;1;0
bust;0.666666666666667;1;2
busted;0.625;3;5
busting;1;0;1
busy;0.732283464566929;34;93
butcher;1;0;1
butchered;0;1;0
butler;1;0;1
butt;0.6;2;3
butter;0.428571428571429;4;3
button;0.5;4;4
buttons;0;1;0
butts;1;0;1
buy;0.555555555555556;80;100
buyer;0.5;13;13
buyers;0.76;6;19
buying;0.833333333333333;18;90
buys;0.666666666666667;1;2
buzzing;1;0;2
bye;0.428571428571429;4;3
bylaws;1;0;1
cab;0;2;0
caballeros;1;0;1
cabana;1;0;1
cabbage;0.6;2;3
cabin;0;1;0
cabinet;0.25;9;3
cabinets;0.538461538461538;6;7
cable;0.4;3;2
cables;0;1;0
cabling;1;0;1
cafe;1;0;3
cafes;1;0;2
caffeine;1;0;1
cage;1;0;5
caged;1;0;1
cake;0.777777777777778;4;14
cakes;1;0;11
caking;1;0;1
calcium;1;0;1
calculations;0;1;0
calendar;0.4;3;2
caliber;1;0;4
calipers;1;0;2
call;0.555697823303457;347;434
callback;0;2;0
called;0.498084291187739;393;390
caller;0;1;0
calling;0.5;58;58
callous;1;0;1
calls;0.5;69;69
callus;0;1;0
calluses;1;0;1
calm;0.925925925925926;4;50
calmed;1;0;6
calmer;1;0;2
calmest;1;0;1
calming;1;0;27
calmly;0;2;0
calorie;1;0;1
calories;1;0;1
calves;1;0;1
camaraderie;1;0;1
camcorder;1;0;2
cameo;1;0;2
camera;0.333333333333333;10;5
cameras;0.384615384615385;8;5
camp;1;0;21
campaign;1;0;3
camper;1;0;5
campers;1;0;1
camping;1;0;2
camps;1;0;3
campus;0.888888888888889;1;8
canal;0.928571428571429;1;13
canals;1;0;2
cancel;0.125;21;3
canceled;0.272727272727273;8;3
canceling;0;1;0
cancellation;0.5;3;3
cancellations;0.5;2;2
cancels;0;1;0
cancer;1;0;7
candid;1;0;2
candle;1;0;3
candles;0.875;1;7
candor;0;1;0
candy;0.888888888888889;1;8
cane;1;0;2
canine;0.7;3;7
canister;1;0;1
canker;0;1;0
canned;0;1;0
canopy;1;0;1
cans;0.166666666666667;5;1
canton;1;0;1
canvas;1;0;2
canyons;1;0;1
cap;1;0;9
capabilities;0.5;2;2
capable;0.827586206896552;5;24
capacitor;1;0;5
capacitors;0;1;0
capacity;0.666666666666667;1;2
capital;0.909090909090909;1;10
capitol;1;0;6
cappuccino;0.666666666666667;1;2
caps;1;0;4
captain;1;0;2
capture;0.857142857142857;1;6
captured;1;0;3
captures;1;0;2
capturing;1;0;1
car;0.718232044198895;255;650
carbon;1;0;3
carbs;1;0;1
carburetor;1;0;1
card;0.450819672131148;67;55
cardboard;0.666666666666667;1;2
cardiac;0;1;0
cardio;1;0;13
cardiologist;1;0;1
cards;0.909090909090909;9;90
cared;0.844827586206897;9;49
career;0.875;4;28
careful;0.609756097560976;16;25
carefully;1;0;15
caregiver;1;0;2
caregivers;0.5;1;1
careless;0.2;4;1
cares;0.942196531791907;10;163
caretaker;1;0;2
caretakers;1;0;2
cargo;1;0;2
caring;0.981578947368421;7;373
carnival;1;0;2
carnivore;1;0;1
carol;0.666666666666667;2;4
carpenter;1;0;4
carpentry;1;0;1
carpet;0.703703703703704;16;38
carpeting;1;0;3
carpets;0.703703703703704;8;19
carport;0.555555555555556;4;5
carriage;0;1;0
carried;0.571428571428571;3;4
carrier;0.8;2;8
carriers;0.6;2;3
carries;1;0;7
carrot;1;0;1
carry;0.608695652173913;9;14
carrying;1;0;2
cars;0.751552795031056;40;121
cart;1;0;4
cartilage;1;0;1
cartoon;0.5;1;1
cartridges;0;1;0
carts;1;0;5
carved;1;0;2
carver;0;1;0
case;0.83984375;41;215
caseload;0;1;0
cases;1;0;26
cash;0.530864197530864;38;43
cashed;0.666666666666667;3;6
cashier;0.473684210526316;10;9
cashiers;0.166666666666667;5;1
cashing;0.7;3;7
casing;0;1;0
casinos;0;1;0
casket;0.875;1;7
caskets;1;0;7
casserole;1;0;2
cast;1;0;10
castle;1;0;8
castles;1;0;1
casual;1;0;5
catalytic;0.333333333333333;2;1
catapults;1;0;1
cataract;1;0;4
cataracts;1;0;1
catch;0.642857142857143;5;9
catches;1;0;1
catching;1;0;4
catchings;1;0;2
category;1;0;4
cater;1;0;14
catered;1;0;7
caterers;1;0;1
catering;0.9;2;18
caterpillar;1;0;1
caters;1;0;5
catfish;1;0;1
catheter;1;0;1
catholic;1;0;6
cats;1;0;4
cattle;0.5;2;2
caught;0.529411764705882;8;9
caulking;1;0;1
caused;0.552631578947368;17;21
causing;0.611111111111111;7;11
caution;0.666666666666667;1;2
cautious;0.5;3;3
cave;0.5;1;1
caved;1;0;1
cavities;0.466666666666667;8;7
cavity;0.8;1;4
cayenne;0;1;0
cc;0.166666666666667;10;2
ceased;0.5;1;1
ceases;1;0;1
cedar;1;0;15
ceiling;0.882352941176471;2;15
ceilings;1;0;6
celebrate;0.818181818181818;2;9
celebrated;1;0;1
celebrating;1;0;3
celebration;1;0;4
celebrations;1;0;2
celebrity;0;1;0
celestial;0;1;0
cell;0.571428571428571;6;8
cellar;1;0;1
cellars;1;0;1
cement;0;1;0
cemeteries;1;0;1
cemetery;0.888888888888889;1;8
cent;0;2;0
centennial;1;0;1
center;0.91;18;182
centered;0.666666666666667;1;2
centerpiece;1;0;1
centerpieces;1;0;1
centers;0.714285714285714;2;5
centimeters;0;1;0
central;0.722222222222222;5;13
centrally;1;0;3
cents;0.5;2;2
century;0.666666666666667;1;2
ceramic;1;0;11
ceramics;1;0;1
cereal;0;1;0
cerebral;1;0;1
ceremony;0.75;1;3
certainty;1;0;1
certificate;1;0;1
certificates;0.4;3;2
certification;0.75;1;3
certified;0.625;6;10
certify;1;0;1
cervical;1;0;3
cervix;0;1;0
cf;1;0;1
cg;1;0;1
chad;1;0;5
chafe;0;1;0
chain;0.769230769230769;3;10
chains;0.8;1;4
chainsaw;1;0;1
chair;0.736842105263158;10;28
chairlift;1;0;6
chairman;1;0;1
chairs;0.7;6;14
chalkboard;1;0;2
chalked;1;0;1
challenge;0.884615384615385;3;23
challenged;0.8;1;4
challenger;0.5;1;1
challenges;1;0;23
challenging;0.918918918918919;3;34
chamber;0.666666666666667;4;8
chambers;0;1;0
champ;1;0;5
champagne;1;0;1
champion;1;0;3
champions;0.857142857142857;1;6
championship;1;0;1
champs;1;0;1
chance;0.746268656716418;17;50
chances;0.666666666666667;1;2
chandelier;1;0;3
chandler;1;0;5
change;0.615853658536585;63;101
changed;0.747663551401869;27;80
changer;1;0;1
changes;0.866666666666667;8;52
changing;0.815789473684211;7;31
channel;0.5;1;1
channels;0.6;2;3
chaos;0.666666666666667;2;4
chaotic;0.833333333333333;1;5
chapel;1;0;1
chapter;1;0;1
character;0.91304347826087;2;21
characterized;1;0;1
characters;0;1;0
charge;0.452631578947368;104;86
charged;0.25;75;25
charger;0.25;3;1
chargers;0;1;0
charges;0.38;31;19
charging;0.297297297297297;26;11
charisma;1;0;1
charismatic;1;0;2
charitable;1;0;1
charity;0.666666666666667;1;2
charlie;1;0;11
charlies;1;0;1
charm;1;0;6
charmers;1;0;1
charming;1;0;5
charred;1;0;1
chart;0.2;4;1
charts;0;1;0
chase;0.575;17;23
chasers;1;0;1
chasing;1;0;2
chastised;0;1;0
chat;0.428571428571429;4;3
chats;1;0;1
chatted;1;0;2
chatting;0.625;3;5
cheap;0.594594594594595;15;22
cheaper;0.68;8;17
cheapest;0.875;1;7
cheat;0.3;7;3
cheated;0.4;3;2
cheater;0;3;0
cheating;0;1;0
check;0.672972972972973;121;249
checked;0.691358024691358;25;56
checking;0.617647058823529;13;21
checkout;0.642857142857143;5;9
checks;0.612903225806452;12;19
checkup;0.571428571428571;6;8
checkups;0.8;1;4
cheddar;1;0;1
cheek;0;1;0
cheep;0.333333333333333;2;1
cheer;1;0;1
cheered;1;0;2
cheerful;1;0;14
cheerfully;1;0;2
cheerleader;1;0;1
cheers;1;0;5
cheese;0.916666666666667;2;22
cheesecake;0.75;1;3
cheesy;1;0;1
chef;0.909090909090909;1;10
chefs;1;0;1
chemical;1;0;3
chemically;0;1;0
chemicals;0.761904761904762;5;16
chemistry;1;0;2
cherish;1;0;3
cherished;1;0;1
cherry;1;0;6
chest;0.666666666666667;1;2
chew;0;1;0
chewed;1;0;2
chewing;0;1;0
chewy;1;0;1
chic;1;0;2
chicanery;1;0;1
chick;1;0;1
chicken;0.767857142857143;13;43
chicks;1;0;1
chief;1;0;1
chiefs;0;1;0
child;0.741525423728814;61;175
childbearing;1;0;2
childcare;0.954545454545455;1;21
childhood;1;0;2
children;0.821292775665399;47;216
chili;0.666666666666667;1;2
chill;1;0;13
chills;0;1;0
chimed;0;2;0
chimney;1;0;2
chimneys;1;0;1
china;0.4;3;2
chip;0.5;1;1
chipped;0.833333333333333;1;5
chipper;1;0;1
chipping;0.333333333333333;2;1
chips;0.333333333333333;2;1
chiropractic;1;0;59
chiropractor;0.975609756097561;1;40
chiropractors;1;0;13
chisel;1;0;1
chiseled;1;0;4
chit;0.333333333333333;2;1
chive;1;0;1
chlorine;0.8;1;4
chocolate;1;0;6
choice;0.910112359550562;16;162
choices;0.88;3;22
choke;0;1;0
choking;1;0;1
choose;0.861386138613861;14;87
chooses;1;0;2
choosing;0.870967741935484;4;27
chop;0.666666666666667;1;2
choppers;1;0;1
choppy;0;1;0
chops;0.4;3;2
chore;1;0;1
choreography;1;0;2
chose;0.895238095238095;11;94
chosen;0.866666666666667;2;13
chow;1;0;1
christian;0.928571428571429;1;13
chronic;0.833333333333333;2;10
chronically;0;1;0
chuck;1;0;2
chuckle;1;0;2
chuckled;1;0;1
chukka;1;0;1
chunk;0.666666666666667;1;2
chunks;0;2;0
chunky;1;0;1
church;0.978260869565217;2;90
churches;1;0;7
chute;0;2;0
chutes;0;2;0
cigar;1;0;2
cigarette;0;3;0
cigarettes;0.333333333333333;2;1
cigars;1;0;2
cinnamon;0.4;6;4
circa;1;0;1
circle;0.5;1;1
circling;1;0;1
circuit;0.571428571428571;3;4
circulated;0;1;0
circulating;1;0;1
circulation;1;0;1
circumcision;1;0;1
circumstance;1;0;5
circumstances;0.941176470588235;1;16
circumstantial;0;1;0
circus;0.25;3;1
citation;0.5;2;2
cited;0;1;0
cities;1;0;5
citing;0;1;0
citizen;0.8;1;4
citizens;0.666666666666667;1;2
citizenship;1;0;1
city;0.854166666666667;14;82
civil;0.833333333333333;1;5
civilian;1;0;1
claim;0.636363636363636;24;42
claimed;0.166666666666667;15;3
claiming;0;4;0
claims;0.363636363636364;14;8
clam;1;0;1
clamp;1;0;1
clamps;0;1;0
clan;1;0;1
clanging;0;2;0
clarification;0.5;2;2
clarify;1;0;2
clarifying;0;1;0
clarity;1;0;2
clasps;0;1;0
class;0.888349514563107;23;183
classes;0.956521739130435;6;132
classic;1;0;6
classics;1;0;2
classiest;1;0;1
classmates;1;0;3
classroom;0.818181818181818;2;9
classrooms;1;0;1
classy;1;0;6
clause;0;2;0
claustrophobic;0;1;0
clay;0.62962962962963;10;17
clean;0.938947368421053;58;892
cleaned;0.858064516129032;22;133
cleaner;0.818181818181818;4;18
cleaners;0.953488372093023;2;41
cleanest;1;0;8
cleaning;0.82;63;287
cleanings;0.966666666666667;1;29
cleanliness;0.869565217391304;3;20
cleanly;1;0;3
cleans;0.833333333333333;1;5
cleanse;1;0;1
cleansing;1;0;6
cleanup;1;0;19
clear;0.740157480314961;33;94
clearance;1;0;1
cleared;0.916666666666667;1;11
clearer;1;0;3
clearing;1;0;1
clearings;1;0;1
clears;0;1;0
clerical;0;1;0
clerk;0.538461538461538;6;7
clerks;1;0;4
clever;1;0;2
cliche;0;1;0
click;0.333333333333333;2;1
clicked;0;1;0
clicking;0;1;0
clicks;1;0;1
client;0.811111111111111;17;73
clientele;0.75;1;3
clients;0.862745098039216;21;132
cliff;0.5;1;1
climate;0.888888888888889;1;8
climb;0.714285714285714;2;5
climbed;1;0;1
climbing;1;0;5
clinic;0.709677419354839;45;110
clinical;0.9;1;9
clinician;1;0;1
clinicians;1;0;1
clinics;0.846153846153846;2;11
clip;0;4;0
clipboard;0;2;0
clips;1;0;2
cliques;1;0;2
clock;1;0;2
clog;1;0;2
clogged;0.714285714285714;2;5
clogs;0;1;0
cloned;1;0;1
close;0.66025641025641;53;103
closed;0.377551020408163;61;37
closely;0.91304347826087;2;21
closeout;1;0;1
closer;0.916666666666667;2;22
closes;0.5;2;2
closest;0.555555555555556;4;5
closet;0.777777777777778;2;7
closets;0.571428571428571;3;4
closing;0.576271186440678;25;34
closings;0.5;2;2
clot;0;2;0
cloth;0;1;0
clothes;0.702127659574468;14;33
clothier;1;0;1
clothing;0.95;1;19
cloths;1;0;1
cloud;1;0;2
cloudy;1;0;3
clown;0.75;1;3
clowns;0;2;0
club;0.8125;3;13
clubhouse;0.333333333333333;6;3
clubs;1;0;2
clue;0.352941176470588;11;6
clueless;0.333333333333333;4;2
clumsy;0;1;0
clunky;1;0;1
clutch;1;0;8
clutter;0;1;0
cluttered;0.75;1;3
co;0.806451612903226;6;25
coach;1;0;62
coaches;0.989583333333333;1;95
coaching;1;0;8
coal;1;0;1
coast;0.8;2;8
coastal;0.666666666666667;1;2
coat;0.583333333333333;5;7
coated;1;0;1
coating;1;0;3
cobbler;1;0;5
cobbling;0;2;0
cocaine;0;1;0
cockroach;1;0;1
cockroaches;1;0;1
cocktail;1;0;3
cocktails;1;0;1
cocky;0;1;0
coco;1;0;1
coconut;0.916666666666667;1;11
coda;1;0;1
code;0.428571428571429;8;6
codes;0.428571428571429;4;3
coding;0;2;0
coffee;0.963855421686747;3;80
coffees;1;0;1
cognitive;1;0;1
coherently;1;0;1
cohesively;1;0;1
coil;0.333333333333333;6;3
coin;0.666666666666667;1;2
coincidence;1;0;1
coincidentally;1;0;1
coins;0.9;1;9
coke;0.5;1;1
cold;0.607142857142857;22;34
colder;1;0;1
coleslaw;1;0;1
colic;1;0;1
collaborate;1;0;1
collaboration;1;0;2
collaborations;1;0;1
collaborative;1;0;5
collapse;1;0;1
collapsed;1;0;1
collapsing;1;0;1
collar;0.25;3;1
collard;1;0;2
collars;1;0;2
colleague;0.8;1;4
colleagues;1;0;14
collect;0.5;8;8
collected;0;2;0
collectibles;1;0;3
collecting;0.333333333333333;2;1
collection;0.818181818181818;6;27
collections;0.3;7;3
collectively;1;0;1
collector;1;0;2
colleen;1;0;1
college;0.838709677419355;5;26
colleges;0.5;1;1
collision;0.980952380952381;2;103
collisions;1;0;3
colon;1;0;1
colonial;1;0;1
colonoscopy;0.933333333333333;1;14
colony;0.2;4;1
color;0.865168539325843;12;77
colored;0.666666666666667;1;2
colorfully;1;0;1
coloring;1;0;4
colors;0.848484848484848;5;28
colostomy;1;0;2
columns;0;1;0
combat;0.75;1;3
combed;1;0;1
combination;1;0;5
combinations;1;0;1
combined;1;0;8
combo;0.571428571428571;6;8
combos;1;0;1
comeback;1;0;1
comers;1;0;1
comfort;0.928571428571429;1;13
comfortable;0.990543735224586;4;419
comfortably;1;0;2
comforted;1;0;2
comforter;0.5;2;2
comforting;0.928571428571429;2;26
comforts;1;0;2
comfy;1;0;7
comic;1;0;2
comical;1;0;1
comics;1;0;1
coming;0.858851674641148;59;359
command;0.6;2;3
commander;0;1;0
commanding;1;0;1
commands;1;0;10
commenced;0.5;1;1
commend;1;0;6
commendable;1;0;3
commended;1;0;2
commensurate;1;0;1
comment;0.55;9;11
commented;1;0;6
comments;0.607142857142857;11;17
commerce;1;0;3
commercial;1;0;14
commercialized;0;1;0
commiserate;1;0;1
commission;0.428571428571429;4;3
commit;0.5;2;2
commitment;0.964285714285714;1;27
commitments;0.666666666666667;1;2
commits;0;2;0
committed;0.875;2;14
committee;0.5;2;2
committing;0.5;1;1
commodity;0;1;0
common;0.625;6;10
communicate;0.707317073170732;12;29
communicated;0.933333333333333;3;42
communicates;0.714285714285714;2;5
communicating;0.947368421052632;1;18
communication;0.801075268817204;37;149
communications;1;0;8
communicative;1;0;15
communicator;1;0;6
communicators;1;0;2
communities;1;0;17
community;0.871428571428571;27;183
commute;0;1;0
comp;1;0;1
compactor;1;0;2
companies;0.851612903225806;23;132
companion;1;0;2
companions;1;0;2
company;0.731686541737649;315;859
comparable;1;0;6
compare;1;0;16
compared;0.842105263157895;6;32
compares;1;0;1
comparing;0.8;1;4
comparison;1;0;3
comparisons;0.5;1;1
compartment;1;0;1
compass;0;1;0
compassion;0.815789473684211;7;31
compassionate;0.965909090909091;3;85
compatibility;1;0;1
compelled;0.8;1;4
compensate;0;2;0
compensated;0.333333333333333;2;1
compensation;0.333333333333333;2;1
compete;1;0;4
competed;1;0;3
competence;1;0;2
competency;1;0;3
competent;0.944444444444444;3;51
competes;1;0;1
competing;1;0;3
competition;0.85;3;17
competitions;1;0;5
competitive;0.941176470588235;2;32
competitively;1;0;4
competitor;0.857142857142857;1;6
competitors;0.75;1;3
complain;0.44;14;11
complained;0.142857142857143;12;2
complaining;0.285714285714286;5;2
complains;1;0;3
complaint;0.628571428571429;13;22
complaints;0.75;9;27
complement;1;0;1
complementary;1;0;3
complements;1;0;1
complete;0.769230769230769;30;100
completed;0.934640522875817;10;143
completely;0.688442211055277;62;137
completeness;1;0;1
completing;0.909090909090909;1;10
completion;1;0;24
completions;1;0;1
complex;0.688888888888889;28;62
complexes;0.7;3;7
complexion;1;0;2
complexities;1;0;1
complexity;1;0;2
compliance;0.5;1;1
complicated;1;0;19
complications;0.846153846153846;2;11
compliment;0.857142857142857;1;6
complimentary;1;0;5
complimented;1;0;4
compliments;1;0;28
comply;0;2;0
complying;0;1;0
component;1;0;4
components;0.75;1;3
composed;1;0;1
composer;1;0;1
composition;1;0;1
composure;0.5;1;1
compound;1;0;1
compounding;1;0;2
comprehended;1;0;1
comprehension;0.5;1;1
comprehensive;0.888888888888889;1;8
compressed;0;1;0
compresses;1;0;1
compression;0;1;0
compressor;1;0;9
compressors;1;0;1
comprised;1;0;1
compromise;1;0;2
compromised;0.5;1;1
computer;0.666666666666667;10;20
computerized;1;0;1
computers;0.833333333333333;1;5
conceive;1;0;1
conceived;1;0;1
concentrate;1;0;2
concept;0.8125;3;13
conception;1;0;2
concepts;1;0;3
conceptual;1;0;1
concern;0.892307692307692;7;58
concerned;0.807017543859649;11;46
concerning;0.588235294117647;7;10
concerns;0.902222222222222;22;203
concierge;0;1;0
concise;1;0;10
conclude;0.5;1;1
concluded;0.5;1;1
conclusion;1;0;5
conclusions;0;1;0
concrete;1;0;11
concur;1;0;1
concussed;1;0;1
condensate;1;0;1
condenser;1;0;1
condescending;0.0909090909090909;10;1
condition;0.735632183908046;23;64
conditioned;1;0;2
conditioner;0.6;4;6
conditioning;0.705882352941176;5;12
conditions;0.8;3;12
condo;0.7;3;7
condominium;1;0;1
condominiums;1;0;1
condoning;0;1;0
condos;0.875;1;7
conduct;0.285714285714286;5;2
conducted;1;0;4
conducting;1;0;3
conducts;1;0;1
conduit;1;0;2
cone;1;0;2
cones;1;0;4
conference;0.8;1;4
conferences;0;1;0
confidant;1;0;1
confidence;0.982758620689655;1;57
confident;0.976470588235294;2;83
confidential;0;1;0
confidentially;0;1;0
confidently;1;0;6
confined;1;0;1
confines;1;0;1
confirm;0.37037037037037;17;10
confirmation;0.444444444444444;5;4
confirmed;0.368421052631579;12;7
confirming;0.25;3;1
confirms;0;1;0
conflict;0.5;1;1
conformation;1;0;1
confronted;0;6;0
confronting;1;0;1
confused;0.444444444444444;10;8
confusing;0.571428571428571;3;4
confusion;1;0;6
congestive;0;1;0
congrats;1;0;1
congratulate;1;0;3
congratulations;0.857142857142857;1;6
congregation;1;0;9
conjunction;1;0;1
connect;0.625;3;5
connected;0.666666666666667;3;6
connecting;1;0;6
connection;0.954545454545455;2;42
connections;1;0;2
connoisseur;1;0;3
cons;0.9;1;9
conscience;1;0;1
conscientious;1;0;14
conscious;0.75;2;6
consecutive;0;2;0
consequences;1;0;1
consequently;0;1;0
conservative;1;0;4
conserve;0;1;0
consider;0.888888888888889;5;40
considerable;0.5;1;1
considerably;1;0;1
considerate;0.95;2;38
consideration;0.6875;5;11
considered;0.5;8;8
considering;0.797101449275362;14;55
considers;1;0;2
consignment;0.333333333333333;2;1
consist;1;0;2
consisted;0;1;0
consistency;0.75;1;3
consistent;0.769230769230769;6;20
consistently;0.909090909090909;3;30
consists;1;0;1
console;1;0;2
consoles;0;1;0
conspicuously;1;0;1
conspiracy;1;0;1
constant;0.826086956521739;4;19
constantly;0.711111111111111;13;32
constituted;0;1;0
constraints;1;0;3
construct;1;0;1
constructed;1;0;2
constructing;1;0;2
construction;0.88;15;110
